0,1,2,3,4,5,6
332.0,332.0,221.0,277.0,221.0,281.0,332.0
332.0,221.0,277.0,221.0,281.0,332.0,175.0
221.0,277.0,221.0,281.0,332.0,175.0,117.0
277.0,221.0,281.0,332.0,175.0,117.0,154.0
221.0,281.0,332.0,175.0,117.0,154.0,321.0
281.0,332.0,175.0,117.0,154.0,321.0,332.0
332.0,175.0,117.0,154.0,321.0,332.0,16.0
175.0,117.0,154.0,321.0,332.0,16.0,93.0
117.0,154.0,321.0,332.0,16.0,93.0,169.0
154.0,321.0,332.0,16.0,93.0,169.0,109.0
321.0,332.0,16.0,93.0,169.0,109.0,332.0
332.0,16.0,93.0,169.0,109.0,332.0,1.0
16.0,93.0,169.0,109.0,332.0,1.0,93.0
93.0,169.0,109.0,332.0,1.0,93.0,197.0
169.0,109.0,332.0,1.0,93.0,197.0,122.0
109.0,332.0,1.0,93.0,197.0,122.0,332.0
332.0,1.0,93.0,197.0,122.0,332.0,332.0
1.0,93.0,197.0,122.0,332.0,332.0,292.0
93.0,197.0,122.0,332.0,332.0,292.0,417.0
197.0,122.0,332.0,332.0,292.0,417.0,94.0
122.0,332.0,332.0,292.0,417.0,94.0,215.0
332.0,332.0,292.0,417.0,94.0,215.0,332.0
332.0,292.0,417.0,94.0,215.0,332.0,215.0
292.0,417.0,94.0,215.0,332.0,215.0,103.0
417.0,94.0,215.0,332.0,215.0,103.0,305.0
94.0,215.0,332.0,215.0,103.0,305.0,132.0
215.0,332.0,215.0,103.0,305.0,132.0,332.0
332.0,215.0,103.0,305.0,132.0,332.0,191.0
215.0,103.0,305.0,132.0,332.0,191.0,261.0
103.0,305.0,132.0,332.0,191.0,261.0,409.0
305.0,132.0,332.0,191.0,261.0,409.0,418.0
132.0,332.0,191.0,261.0,409.0,418.0,332.0
332.0,191.0,261.0,409.0,418.0,332.0,97.0
191.0,261.0,409.0,418.0,332.0,97.0,541.0
261.0,409.0,418.0,332.0,97.0,541.0,327.0
409.0,418.0,332.0,97.0,541.0,327.0,275.0
418.0,332.0,97.0,541.0,327.0,275.0,541.0
332.0,97.0,541.0,327.0,275.0,541.0,524.0
97.0,541.0,327.0,275.0,541.0,524.0,332.0
541.0,327.0,275.0,541.0,524.0,332.0,332.0
327.0,275.0,541.0,524.0,332.0,332.0,210.0
275.0,541.0,524.0,332.0,332.0,210.0,352.0
541.0,524.0,332.0,332.0,210.0,352.0,289.0
524.0,332.0,332.0,210.0,352.0,289.0,407.0
332.0,332.0,210.0,352.0,289.0,407.0,332.0
332.0,210.0,352.0,289.0,407.0,332.0,534.0
210.0,352.0,289.0,407.0,332.0,534.0,222.0
352.0,289.0,407.0,332.0,534.0,222.0,102.0
289.0,407.0,332.0,534.0,222.0,102.0,332.0
407.0,332.0,534.0,222.0,102.0,332.0,192.0
332.0,534.0,222.0,102.0,332.0,192.0,202.0
534.0,222.0,102.0,332.0,192.0,202.0,305.0
222.0,102.0,332.0,192.0,202.0,305.0,481.0
102.0,332.0,192.0,202.0,305.0,481.0,332.0
332.0,192.0,202.0,305.0,481.0,332.0,2.0
192.0,202.0,305.0,481.0,332.0,2.0,120.0
202.0,305.0,481.0,332.0,2.0,120.0,522.0
305.0,481.0,332.0,2.0,120.0,522.0,319.0
481.0,332.0,2.0,120.0,522.0,319.0,332.0
332.0,2.0,120.0,522.0,319.0,332.0,332.0
2.0,120.0,522.0,319.0,332.0,332.0,131.0
120.0,522.0,319.0,332.0,332.0,131.0,213.0
522.0,319.0,332.0,332.0,131.0,213.0,67.0
319.0,332.0,332.0,131.0,213.0,67.0,71.0
332.0,332.0,131.0,213.0,67.0,71.0,332.0
332.0,131.0,213.0,67.0,71.0,332.0,65.0
131.0,213.0,67.0,71.0,332.0,65.0,80.0
213.0,67.0,71.0,332.0,65.0,80.0,205.0
67.0,71.0,332.0,65.0,80.0,205.0,445.0
71.0,332.0,65.0,80.0,205.0,445.0,332.0
332.0,65.0,80.0,205.0,445.0,332.0,44.0
65.0,80.0,205.0,445.0,332.0,44.0,408.0
80.0,205.0,445.0,332.0,44.0,408.0,225.0
205.0,445.0,332.0,44.0,408.0,225.0,148.0
445.0,332.0,44.0,408.0,225.0,148.0,332.0
332.0,44.0,408.0,225.0,148.0,332.0,184.0
44.0,408.0,225.0,148.0,332.0,184.0,485.0
408.0,225.0,148.0,332.0,184.0,485.0,10.0
225.0,148.0,332.0,184.0,485.0,10.0,76.0
148.0,332.0,184.0,485.0,10.0,76.0,332.0
332.0,184.0,485.0,10.0,76.0,332.0,332.0
184.0,485.0,10.0,76.0,332.0,332.0,368.0
485.0,10.0,76.0,332.0,332.0,368.0,540.0
10.0,76.0,332.0,332.0,368.0,540.0,100.0
76.0,332.0,332.0,368.0,540.0,100.0,152.0
332.0,332.0,368.0,540.0,100.0,152.0,403.0
332.0,368.0,540.0,100.0,152.0,403.0,332.0
368.0,540.0,100.0,152.0,403.0,332.0,334.0
540.0,100.0,152.0,403.0,332.0,334.0,7.0
100.0,152.0,403.0,332.0,334.0,7.0,106.0
152.0,403.0,332.0,334.0,7.0,106.0,332.0
403.0,332.0,334.0,7.0,106.0,332.0,85.0
332.0,334.0,7.0,106.0,332.0,85.0,95.0
334.0,7.0,106.0,332.0,85.0,95.0,431.0
7.0,106.0,332.0,85.0,95.0,431.0,538.0
106.0,332.0,85.0,95.0,431.0,538.0,332.0
332.0,85.0,95.0,431.0,538.0,332.0,502.0
85.0,95.0,431.0,538.0,332.0,502.0,192.0
95.0,431.0,538.0,332.0,502.0,192.0,202.0
431.0,538.0,332.0,502.0,192.0,202.0,464.0
538.0,332.0,502.0,192.0,202.0,464.0,332.0
332.0,502.0,192.0,202.0,464.0,332.0,332.0
502.0,192.0,202.0,464.0,332.0,332.0,380.0
192.0,202.0,464.0,332.0,332.0,380.0,33.0
202.0,464.0,332.0,332.0,380.0,33.0,94.0
464.0,332.0,332.0,380.0,33.0,94.0,352.0
332.0,332.0,380.0,33.0,94.0,352.0,332.0
332.0,380.0,33.0,94.0,352.0,332.0,413.0
380.0,33.0,94.0,352.0,332.0,413.0,100.0
33.0,94.0,352.0,332.0,413.0,100.0,395.0
94.0,352.0,332.0,413.0,100.0,395.0,441.0
352.0,332.0,413.0,100.0,395.0,441.0,542.0
332.0,413.0,100.0,395.0,441.0,542.0,332.0
413.0,100.0,395.0,441.0,542.0,332.0,85.0
100.0,395.0,441.0,542.0,332.0,85.0,169.0
395.0,441.0,542.0,332.0,85.0,169.0,415.0
441.0,542.0,332.0,85.0,169.0,415.0,68.0
542.0,332.0,85.0,169.0,415.0,68.0,332.0
332.0,85.0,169.0,415.0,68.0,332.0,522.0
85.0,169.0,415.0,68.0,332.0,522.0,348.0
169.0,415.0,68.0,332.0,522.0,348.0,534.0
415.0,68.0,332.0,522.0,348.0,534.0,218.0
68.0,332.0,522.0,348.0,534.0,218.0,332.0
332.0,522.0,348.0,534.0,218.0,332.0,332.0
522.0,348.0,534.0,218.0,332.0,332.0,34.0
348.0,534.0,218.0,332.0,332.0,34.0,77.0
534.0,218.0,332.0,332.0,34.0,77.0,151.0
218.0,332.0,332.0,34.0,77.0,151.0,430.0
332.0,332.0,34.0,77.0,151.0,430.0,332.0
332.0,34.0,77.0,151.0,430.0,332.0,119.0
34.0,77.0,151.0,430.0,332.0,119.0,100.0
77.0,151.0,430.0,332.0,119.0,100.0,91.0
151.0,430.0,332.0,119.0,100.0,91.0,416.0
430.0,332.0,119.0,100.0,91.0,416.0,332.0
332.0,119.0,100.0,91.0,416.0,332.0,87.0
119.0,100.0,91.0,416.0,332.0,87.0,414.0
100.0,91.0,416.0,332.0,87.0,414.0,421.0
91.0,416.0,332.0,87.0,414.0,421.0,233.0
416.0,332.0,87.0,414.0,421.0,233.0,332.0
332.0,87.0,414.0,421.0,233.0,332.0,164.0
87.0,414.0,421.0,233.0,332.0,164.0,394.0
414.0,421.0,233.0,332.0,164.0,394.0,191.0
421.0,233.0,332.0,164.0,394.0,191.0,62.0
233.0,332.0,164.0,394.0,191.0,62.0,332.0
332.0,164.0,394.0,191.0,62.0,332.0,332.0
164.0,394.0,191.0,62.0,332.0,332.0,462.0
394.0,191.0,62.0,332.0,332.0,462.0,349.0
191.0,62.0,332.0,332.0,462.0,349.0,292.0
62.0,332.0,332.0,462.0,349.0,292.0,90.0
332.0,332.0,462.0,349.0,292.0,90.0,332.0
332.0,462.0,349.0,292.0,90.0,332.0,194.0
462.0,349.0,292.0,90.0,332.0,194.0,166.0
349.0,292.0,90.0,332.0,194.0,166.0,244.0
292.0,90.0,332.0,194.0,166.0,244.0,83.0
90.0,332.0,194.0,166.0,244.0,83.0,332.0
332.0,194.0,166.0,244.0,83.0,332.0,199.0
194.0,166.0,244.0,83.0,332.0,199.0,35.0
166.0,244.0,83.0,332.0,199.0,35.0,304.0
244.0,83.0,332.0,199.0,35.0,304.0,500.0
83.0,332.0,199.0,35.0,304.0,500.0,332.0
332.0,199.0,35.0,304.0,500.0,332.0,254.0
199.0,35.0,304.0,500.0,332.0,254.0,20.0
35.0,304.0,500.0,332.0,254.0,20.0,291.0
304.0,500.0,332.0,254.0,20.0,291.0,85.0
