0,1,2,3,4,5,6
393.0,942.0,731.0,1267.0,8.0,447.0,1399.0
942.0,731.0,1267.0,8.0,447.0,1399.0,416.0
731.0,1267.0,8.0,447.0,1399.0,416.0,942.0
1267.0,8.0,447.0,1399.0,416.0,942.0,909.0
8.0,447.0,1399.0,416.0,942.0,909.0,423.0
447.0,1399.0,416.0,942.0,909.0,423.0,1168.0
1399.0,416.0,942.0,909.0,423.0,1168.0,1390.0
416.0,942.0,909.0,423.0,1168.0,1390.0,942.0
942.0,909.0,423.0,1168.0,1390.0,942.0,942.0
909.0,423.0,1168.0,1390.0,942.0,942.0,952.0
423.0,1168.0,1390.0,942.0,942.0,952.0,940.0
1168.0,1390.0,942.0,942.0,952.0,940.0,942.0
1390.0,942.0,942.0,952.0,940.0,942.0,15.0
942.0,942.0,952.0,940.0,942.0,15.0,732.0
942.0,952.0,940.0,942.0,15.0,732.0,1168.0
952.0,940.0,942.0,15.0,732.0,1168.0,1428.0
940.0,942.0,15.0,732.0,1168.0,1428.0,942.0
942.0,15.0,732.0,1168.0,1428.0,942.0,1443.0
15.0,732.0,1168.0,1428.0,942.0,1443.0,1318.0
732.0,1168.0,1428.0,942.0,1443.0,1318.0,280.0
1168.0,1428.0,942.0,1443.0,1318.0,280.0,282.0
1428.0,942.0,1443.0,1318.0,280.0,282.0,440.0
942.0,1443.0,1318.0,280.0,282.0,440.0,942.0
1443.0,1318.0,280.0,282.0,440.0,942.0,350.0
1318.0,280.0,282.0,440.0,942.0,350.0,1064.0
280.0,282.0,440.0,942.0,350.0,1064.0,1347.0
282.0,440.0,942.0,350.0,1064.0,1347.0,1168.0
440.0,942.0,350.0,1064.0,1347.0,1168.0,900.0
942.0,350.0,1064.0,1347.0,1168.0,900.0,942.0
350.0,1064.0,1347.0,1168.0,900.0,942.0,942.0
1064.0,1347.0,1168.0,900.0,942.0,942.0,952.0
1347.0,1168.0,900.0,942.0,942.0,952.0,940.0
1168.0,900.0,942.0,942.0,952.0,940.0,942.0
900.0,942.0,942.0,952.0,940.0,942.0,513.0
942.0,942.0,952.0,940.0,942.0,513.0,526.0
942.0,952.0,940.0,942.0,513.0,526.0,13.0
952.0,940.0,942.0,513.0,526.0,13.0,573.0
940.0,942.0,513.0,526.0,13.0,573.0,835.0
942.0,513.0,526.0,13.0,573.0,835.0,942.0
513.0,526.0,13.0,573.0,835.0,942.0,280.0
526.0,13.0,573.0,835.0,942.0,280.0,31.0
13.0,573.0,835.0,942.0,280.0,31.0,1443.0
573.0,835.0,942.0,280.0,31.0,1443.0,1199.0
835.0,942.0,280.0,31.0,1443.0,1199.0,942.0
942.0,280.0,31.0,1443.0,1199.0,942.0,15.0
280.0,31.0,1443.0,1199.0,942.0,15.0,444.0
31.0,1443.0,1199.0,942.0,15.0,444.0,824.0
1443.0,1199.0,942.0,15.0,444.0,824.0,1231.0
1199.0,942.0,15.0,444.0,824.0,1231.0,1418.0
942.0,15.0,444.0,824.0,1231.0,1418.0,942.0
15.0,444.0,824.0,1231.0,1418.0,942.0,1394.0
444.0,824.0,1231.0,1418.0,942.0,1394.0,731.0
824.0,1231.0,1418.0,942.0,1394.0,731.0,526.0
1231.0,1418.0,942.0,1394.0,731.0,526.0,1359.0
1418.0,942.0,1394.0,731.0,526.0,1359.0,573.0
942.0,1394.0,731.0,526.0,1359.0,573.0,942.0
1394.0,731.0,526.0,1359.0,573.0,942.0,858.0
731.0,526.0,1359.0,573.0,942.0,858.0,1385.0
526.0,1359.0,573.0,942.0,858.0,1385.0,416.0
1359.0,573.0,942.0,858.0,1385.0,416.0,267.0
573.0,942.0,858.0,1385.0,416.0,267.0,503.0
942.0,858.0,1385.0,416.0,267.0,503.0,942.0
858.0,1385.0,416.0,267.0,503.0,942.0,267.0
1385.0,416.0,267.0,503.0,942.0,267.0,497.0
416.0,267.0,503.0,942.0,267.0,497.0,1164.0
267.0,503.0,942.0,267.0,497.0,1164.0,767.0
503.0,942.0,267.0,497.0,1164.0,767.0,942.0
942.0,267.0,497.0,1164.0,767.0,942.0,1204.0
267.0,497.0,1164.0,767.0,942.0,1204.0,49.0
497.0,1164.0,767.0,942.0,1204.0,49.0,1164.0
1164.0,767.0,942.0,1204.0,49.0,1164.0,884.0
767.0,942.0,1204.0,49.0,1164.0,884.0,942.0
942.0,1204.0,49.0,1164.0,884.0,942.0,454.0
1204.0,49.0,1164.0,884.0,942.0,454.0,510.0
49.0,1164.0,884.0,942.0,454.0,510.0,952.0
1164.0,884.0,942.0,454.0,510.0,952.0,374.0
884.0,942.0,454.0,510.0,952.0,374.0,942.0
942.0,454.0,510.0,952.0,374.0,942.0,942.0
454.0,510.0,952.0,374.0,942.0,942.0,1261.0
510.0,952.0,374.0,942.0,942.0,1261.0,2.0
952.0,374.0,942.0,942.0,1261.0,2.0,1123.0
374.0,942.0,942.0,1261.0,2.0,1123.0,1443.0
942.0,942.0,1261.0,2.0,1123.0,1443.0,749.0
942.0,1261.0,2.0,1123.0,1443.0,749.0,942.0
1261.0,2.0,1123.0,1443.0,749.0,942.0,1350.0
2.0,1123.0,1443.0,749.0,942.0,1350.0,415.0
1123.0,1443.0,749.0,942.0,1350.0,415.0,1443.0
1443.0,749.0,942.0,1350.0,415.0,1443.0,1383.0
749.0,942.0,1350.0,415.0,1443.0,1383.0,1158.0
942.0,1350.0,415.0,1443.0,1383.0,1158.0,820.0
1350.0,415.0,1443.0,1383.0,1158.0,820.0,942.0
415.0,1443.0,1383.0,1158.0,820.0,942.0,1377.0
1443.0,1383.0,1158.0,820.0,942.0,1377.0,615.0
1383.0,1158.0,820.0,942.0,1377.0,615.0,267.0
1158.0,820.0,942.0,1377.0,615.0,267.0,762.0
820.0,942.0,1377.0,615.0,267.0,762.0,942.0
942.0,1377.0,615.0,267.0,762.0,942.0,454.0
1377.0,615.0,267.0,762.0,942.0,454.0,510.0
615.0,267.0,762.0,942.0,454.0,510.0,952.0
267.0,762.0,942.0,454.0,510.0,952.0,374.0
762.0,942.0,454.0,510.0,952.0,374.0,942.0
942.0,454.0,510.0,952.0,374.0,942.0,942.0
454.0,510.0,952.0,374.0,942.0,942.0,504.0
510.0,952.0,374.0,942.0,942.0,504.0,224.0
952.0,374.0,942.0,942.0,504.0,224.0,162.0
374.0,942.0,942.0,504.0,224.0,162.0,877.0
942.0,942.0,504.0,224.0,162.0,877.0,965.0
942.0,504.0,224.0,162.0,877.0,965.0,942.0
504.0,224.0,162.0,877.0,965.0,942.0,346.0
224.0,162.0,877.0,965.0,942.0,346.0,965.0
162.0,877.0,965.0,942.0,346.0,965.0,149.0
877.0,965.0,942.0,346.0,965.0,149.0,1361.0
965.0,942.0,346.0,965.0,149.0,1361.0,1116.0
942.0,346.0,965.0,149.0,1361.0,1116.0,863.0
346.0,965.0,149.0,1361.0,1116.0,863.0,942.0
965.0,149.0,1361.0,1116.0,863.0,942.0,1056.0
149.0,1361.0,1116.0,863.0,942.0,1056.0,132.0
1361.0,1116.0,863.0,942.0,1056.0,132.0,1130.0
1116.0,863.0,942.0,1056.0,132.0,1130.0,782.0
863.0,942.0,1056.0,132.0,1130.0,782.0,942.0
942.0,1056.0,132.0,1130.0,782.0,942.0,757.0
1056.0,132.0,1130.0,782.0,942.0,757.0,393.0
132.0,1130.0,782.0,942.0,757.0,393.0,267.0
1130.0,782.0,942.0,757.0,393.0,267.0,434.0
782.0,942.0,757.0,393.0,267.0,434.0,1443.0
942.0,757.0,393.0,267.0,434.0,1443.0,1385.0
757.0,393.0,267.0,434.0,1443.0,1385.0,942.0
393.0,267.0,434.0,1443.0,1385.0,942.0,942.0
267.0,434.0,1443.0,1385.0,942.0,942.0,447.0
434.0,1443.0,1385.0,942.0,942.0,447.0,3.0
1443.0,1385.0,942.0,942.0,447.0,3.0,1060.0
1385.0,942.0,942.0,447.0,3.0,1060.0,373.0
942.0,942.0,447.0,3.0,1060.0,373.0,942.0
942.0,447.0,3.0,1060.0,373.0,942.0,1060.0
447.0,3.0,1060.0,373.0,942.0,1060.0,1301.0
3.0,1060.0,373.0,942.0,1060.0,1301.0,994.0
1060.0,373.0,942.0,1060.0,1301.0,994.0,942.0
373.0,942.0,1060.0,1301.0,994.0,942.0,994.0
942.0,1060.0,1301.0,994.0,942.0,994.0,1443.0
1060.0,1301.0,994.0,942.0,994.0,1443.0,416.0
1301.0,994.0,942.0,994.0,1443.0,416.0,267.0
994.0,942.0,994.0,1443.0,416.0,267.0,436.0
942.0,994.0,1443.0,416.0,267.0,436.0,942.0
994.0,1443.0,416.0,267.0,436.0,942.0,942.0
1443.0,416.0,267.0,436.0,942.0,942.0,1124.0
416.0,267.0,436.0,942.0,942.0,1124.0,922.0
267.0,436.0,942.0,942.0,1124.0,922.0,844.0
436.0,942.0,942.0,1124.0,922.0,844.0,942.0
942.0,942.0,1124.0,922.0,844.0,942.0,863.0
942.0,1124.0,922.0,844.0,942.0,863.0,877.0
1124.0,922.0,844.0,942.0,863.0,877.0,276.0
922.0,844.0,942.0,863.0,877.0,276.0,965.0
844.0,942.0,863.0,877.0,276.0,965.0,942.0
942.0,863.0,877.0,276.0,965.0,942.0,51.0
863.0,877.0,276.0,965.0,942.0,51.0,150.0
877.0,276.0,965.0,942.0,51.0,150.0,170.0
276.0,965.0,942.0,51.0,150.0,170.0,942.0
965.0,942.0,51.0,150.0,170.0,942.0,1046.0
942.0,51.0,150.0,170.0,942.0,1046.0,180.0
51.0,150.0,170.0,942.0,1046.0,180.0,410.0
150.0,170.0,942.0,1046.0,180.0,410.0,530.0
170.0,942.0,1046.0,180.0,410.0,530.0,1124.0
942.0,1046.0,180.0,410.0,530.0,1124.0,942.0
1046.0,180.0,410.0,530.0,1124.0,942.0,942.0
180.0,410.0,530.0,1124.0,942.0,942.0,964.0
410.0,530.0,1124.0,942.0,942.0,964.0,1443.0
530.0,1124.0,942.0,942.0,964.0,1443.0,416.0
1124.0,942.0,942.0,964.0,1443.0,416.0,942.0
942.0,942.0,964.0,1443.0,416.0,942.0,1220.0
942.0,964.0,1443.0,416.0,942.0,1220.0,1421.0
964.0,1443.0,416.0,942.0,1220.0,1421.0,317.0
1443.0,416.0,942.0,1220.0,1421.0,317.0,942.0
416.0,942.0,1220.0,1421.0,317.0,942.0,1046.0
942.0,1220.0,1421.0,317.0,942.0,1046.0,182.0
1220.0,1421.0,317.0,942.0,1046.0,182.0,1088.0
1421.0,317.0,942.0,1046.0,182.0,1088.0,942.0
317.0,942.0,1046.0,182.0,1088.0,942.0,106.0
942.0,1046.0,182.0,1088.0,942.0,106.0,771.0
1046.0,182.0,1088.0,942.0,106.0,771.0,964.0
182.0,1088.0,942.0,106.0,771.0,964.0,942.0
1088.0,942.0,106.0,771.0,964.0,942.0,942.0
942.0,106.0,771.0,964.0,942.0,942.0,362.0
106.0,771.0,964.0,942.0,942.0,362.0,8.0
771.0,964.0,942.0,942.0,362.0,8.0,1249.0
964.0,942.0,942.0,362.0,8.0,1249.0,942.0
942.0,942.0,362.0,8.0,1249.0,942.0,87.0
942.0,362.0,8.0,1249.0,942.0,87.0,100.0
362.0,8.0,1249.0,942.0,87.0,100.0,942.0
8.0,1249.0,942.0,87.0,100.0,942.0,56.0
1249.0,942.0,87.0,100.0,942.0,56.0,1445.0
942.0,87.0,100.0,942.0,56.0,1445.0,609.0
87.0,100.0,942.0,56.0,1445.0,609.0,942.0
100.0,942.0,56.0,1445.0,609.0,942.0,454.0
942.0,56.0,1445.0,609.0,942.0,454.0,17.0
56.0,1445.0,609.0,942.0,454.0,17.0,290.0
1445.0,609.0,942.0,454.0,17.0,290.0,1443.0
609.0,942.0,454.0,17.0,290.0,1443.0,1035.0
942.0,454.0,17.0,290.0,1443.0,1035.0,942.0
454.0,17.0,290.0,1443.0,1035.0,942.0,942.0
17.0,290.0,1443.0,1035.0,942.0,942.0,672.0
290.0,1443.0,1035.0,942.0,942.0,672.0,1443.0
1443.0,1035.0,942.0,942.0,672.0,1443.0,436.0
1035.0,942.0,942.0,672.0,1443.0,436.0,267.0
942.0,942.0,672.0,1443.0,436.0,267.0,1298.0
942.0,672.0,1443.0,436.0,267.0,1298.0,942.0
672.0,1443.0,436.0,267.0,1298.0,942.0,1347.0
1443.0,436.0,267.0,1298.0,942.0,1347.0,428.0
436.0,267.0,1298.0,942.0,1347.0,428.0,1443.0
267.0,1298.0,942.0,1347.0,428.0,1443.0,1141.0
1298.0,942.0,1347.0,428.0,1443.0,1141.0,136.0
942.0,1347.0,428.0,1443.0,1141.0,136.0,1089.0
1347.0,428.0,1443.0,1141.0,136.0,1089.0,942.0
428.0,1443.0,1141.0,136.0,1089.0,942.0,294.0
1443.0,1141.0,136.0,1089.0,942.0,294.0,68.0
1141.0,136.0,1089.0,942.0,294.0,68.0,1372.0
136.0,1089.0,942.0,294.0,68.0,1372.0,514.0
1089.0,942.0,294.0,68.0,1372.0,514.0,1443.0
942.0,294.0,68.0,1372.0,514.0,1443.0,1266.0
294.0,68.0,1372.0,514.0,1443.0,1266.0,615.0
68.0,1372.0,514.0,1443.0,1266.0,615.0,942.0
1372.0,514.0,1443.0,1266.0,615.0,942.0,171.0
514.0,1443.0,1266.0,615.0,942.0,171.0,1268.0
1443.0,1266.0,615.0,942.0,171.0,1268.0,671.0
1266.0,615.0,942.0,171.0,1268.0,671.0,1443.0
615.0,942.0,171.0,1268.0,671.0,1443.0,131.0
942.0,171.0,1268.0,671.0,1443.0,131.0,436.0
171.0,1268.0,671.0,1443.0,131.0,436.0,942.0
1268.0,671.0,1443.0,131.0,436.0,942.0,704.0
671.0,1443.0,131.0,436.0,942.0,704.0,1443.0
1443.0,131.0,436.0,942.0,704.0,1443.0,731.0
131.0,436.0,942.0,704.0,1443.0,731.0,453.0
436.0,942.0,704.0,1443.0,731.0,453.0,1117.0
942.0,704.0,1443.0,731.0,453.0,1117.0,1354.0
704.0,1443.0,731.0,453.0,1117.0,1354.0,942.0
1443.0,731.0,453.0,1117.0,1354.0,942.0,428.0
731.0,453.0,1117.0,1354.0,942.0,428.0,428.0
453.0,1117.0,1354.0,942.0,428.0,428.0,125.0
1117.0,1354.0,942.0,428.0,428.0,125.0,280.0
1354.0,942.0,428.0,428.0,125.0,280.0,244.0
942.0,428.0,428.0,125.0,280.0,244.0,942.0
428.0,428.0,125.0,280.0,244.0,942.0,8.0
428.0,125.0,280.0,244.0,942.0,8.0,671.0
125.0,280.0,244.0,942.0,8.0,671.0,1266.0
280.0,244.0,942.0,8.0,671.0,1266.0,1298.0
244.0,942.0,8.0,671.0,1266.0,1298.0,267.0
942.0,8.0,671.0,1266.0,1298.0,267.0,1383.0
8.0,671.0,1266.0,1298.0,267.0,1383.0,130.0
671.0,1266.0,1298.0,267.0,1383.0,130.0,942.0
1266.0,1298.0,267.0,1383.0,130.0,942.0,1239.0
1298.0,267.0,1383.0,130.0,942.0,1239.0,672.0
267.0,1383.0,130.0,942.0,1239.0,672.0,1117.0
1383.0,130.0,942.0,1239.0,672.0,1117.0,267.0
130.0,942.0,1239.0,672.0,1117.0,267.0,267.0
942.0,1239.0,672.0,1117.0,267.0,267.0,1298.0
1239.0,672.0,1117.0,267.0,267.0,1298.0,942.0
672.0,1117.0,267.0,267.0,1298.0,942.0,942.0
1117.0,267.0,267.0,1298.0,942.0,942.0,341.0
267.0,267.0,1298.0,942.0,942.0,341.0,485.0
267.0,1298.0,942.0,942.0,341.0,485.0,1250.0
1298.0,942.0,942.0,341.0,485.0,1250.0,942.0
942.0,942.0,341.0,485.0,1250.0,942.0,610.0
942.0,341.0,485.0,1250.0,942.0,610.0,619.0
341.0,485.0,1250.0,942.0,610.0,619.0,1242.0
485.0,1250.0,942.0,610.0,619.0,1242.0,942.0
1250.0,942.0,610.0,619.0,1242.0,942.0,341.0
942.0,610.0,619.0,1242.0,942.0,341.0,1385.0
610.0,619.0,1242.0,942.0,341.0,1385.0,1057.0
619.0,1242.0,942.0,341.0,1385.0,1057.0,942.0
1242.0,942.0,341.0,1385.0,1057.0,942.0,610.0
942.0,341.0,1385.0,1057.0,942.0,610.0,379.0
341.0,1385.0,1057.0,942.0,610.0,379.0,1242.0
1385.0,1057.0,942.0,610.0,379.0,1242.0,942.0
1057.0,942.0,610.0,379.0,1242.0,942.0,341.0
942.0,610.0,379.0,1242.0,942.0,341.0,233.0
610.0,379.0,1242.0,942.0,341.0,233.0,515.0
379.0,1242.0,942.0,341.0,233.0,515.0,942.0
1242.0,942.0,341.0,233.0,515.0,942.0,610.0
942.0,341.0,233.0,515.0,942.0,610.0,223.0
341.0,233.0,515.0,942.0,610.0,223.0,1242.0
233.0,515.0,942.0,610.0,223.0,1242.0,942.0
515.0,942.0,610.0,223.0,1242.0,942.0,942.0
942.0,610.0,223.0,1242.0,942.0,942.0,610.0
610.0,223.0,1242.0,942.0,942.0,610.0,1242.0
223.0,1242.0,942.0,942.0,610.0,1242.0,1098.0
1242.0,942.0,942.0,610.0,1242.0,1098.0,18.0
942.0,942.0,610.0,1242.0,1098.0,18.0,942.0
942.0,610.0,1242.0,1098.0,18.0,942.0,516.0
610.0,1242.0,1098.0,18.0,942.0,516.0,1270.0
1242.0,1098.0,18.0,942.0,516.0,1270.0,704.0
1098.0,18.0,942.0,516.0,1270.0,704.0,942.0
18.0,942.0,516.0,1270.0,704.0,942.0,516.0
942.0,516.0,1270.0,704.0,942.0,516.0,931.0
516.0,1270.0,704.0,942.0,516.0,931.0,690.0
1270.0,704.0,942.0,516.0,931.0,690.0,13.0
704.0,942.0,516.0,931.0,690.0,13.0,17.0
942.0,516.0,931.0,690.0,13.0,17.0,942.0
516.0,931.0,690.0,13.0,17.0,942.0,57.0
931.0,690.0,13.0,17.0,942.0,57.0,280.0
690.0,13.0,17.0,942.0,57.0,280.0,259.0
13.0,17.0,942.0,57.0,280.0,259.0,942.0
17.0,942.0,57.0,280.0,259.0,942.0,344.0
942.0,57.0,280.0,259.0,942.0,344.0,903.0
57.0,280.0,259.0,942.0,344.0,903.0,613.0
280.0,259.0,942.0,344.0,903.0,613.0,1178.0
259.0,942.0,344.0,903.0,613.0,1178.0,942.0
942.0,344.0,903.0,613.0,1178.0,942.0,692.0
344.0,903.0,613.0,1178.0,942.0,692.0,509.0
903.0,613.0,1178.0,942.0,692.0,509.0,1392.0
613.0,1178.0,942.0,692.0,509.0,1392.0,942.0
1178.0,942.0,692.0,509.0,1392.0,942.0,266.0
942.0,692.0,509.0,1392.0,942.0,266.0,17.0
692.0,509.0,1392.0,942.0,266.0,17.0,1443.0
509.0,1392.0,942.0,266.0,17.0,1443.0,526.0
1392.0,942.0,266.0,17.0,1443.0,526.0,1388.0
942.0,266.0,17.0,1443.0,526.0,1388.0,942.0
266.0,17.0,1443.0,526.0,1388.0,942.0,610.0
17.0,1443.0,526.0,1388.0,942.0,610.0,1098.0
1443.0,526.0,1388.0,942.0,610.0,1098.0,942.0
526.0,1388.0,942.0,610.0,1098.0,942.0,942.0
1388.0,942.0,610.0,1098.0,942.0,942.0,30.0
942.0,610.0,1098.0,942.0,942.0,30.0,121.0
610.0,1098.0,942.0,942.0,30.0,121.0,318.0
1098.0,942.0,942.0,30.0,121.0,318.0,942.0
942.0,942.0,30.0,121.0,318.0,942.0,224.0
942.0,30.0,121.0,318.0,942.0,224.0,148.0
30.0,121.0,318.0,942.0,224.0,148.0,280.0
121.0,318.0,942.0,224.0,148.0,280.0,899.0
318.0,942.0,224.0,148.0,280.0,899.0,942.0
942.0,224.0,148.0,280.0,899.0,942.0,346.0
224.0,148.0,280.0,899.0,942.0,346.0,965.0
148.0,280.0,899.0,942.0,346.0,965.0,748.0
280.0,899.0,942.0,346.0,965.0,748.0,1097.0
899.0,942.0,346.0,965.0,748.0,1097.0,942.0
942.0,346.0,965.0,748.0,1097.0,942.0,942.0
346.0,965.0,748.0,1097.0,942.0,942.0,454.0
965.0,748.0,1097.0,942.0,942.0,454.0,1267.0
748.0,1097.0,942.0,942.0,454.0,1267.0,9.0
1097.0,942.0,942.0,454.0,1267.0,9.0,942.0
942.0,942.0,454.0,1267.0,9.0,942.0,1125.0
942.0,454.0,1267.0,9.0,942.0,1125.0,835.0
454.0,1267.0,9.0,942.0,1125.0,835.0,942.0
1267.0,9.0,942.0,1125.0,835.0,942.0,375.0
9.0,942.0,1125.0,835.0,942.0,375.0,1385.0
942.0,1125.0,835.0,942.0,375.0,1385.0,858.0
1125.0,835.0,942.0,375.0,1385.0,858.0,942.0
835.0,942.0,375.0,1385.0,858.0,942.0,1077.0
942.0,375.0,1385.0,858.0,942.0,1077.0,22.0
375.0,1385.0,858.0,942.0,1077.0,22.0,267.0
1385.0,858.0,942.0,1077.0,22.0,267.0,696.0
858.0,942.0,1077.0,22.0,267.0,696.0,942.0
942.0,1077.0,22.0,267.0,696.0,942.0,942.0
1077.0,22.0,267.0,696.0,942.0,942.0,439.0
22.0,267.0,696.0,942.0,942.0,439.0,942.0
267.0,696.0,942.0,942.0,439.0,942.0,1267.0
696.0,942.0,942.0,439.0,942.0,1267.0,1400.0
942.0,942.0,439.0,942.0,1267.0,1400.0,271.0
942.0,439.0,942.0,1267.0,1400.0,271.0,942.0
439.0,942.0,1267.0,1400.0,271.0,942.0,458.0
942.0,1267.0,1400.0,271.0,942.0,458.0,267.0
1267.0,1400.0,271.0,942.0,458.0,267.0,1081.0
1400.0,271.0,942.0,458.0,267.0,1081.0,1164.0
271.0,942.0,458.0,267.0,1081.0,1164.0,942.0
942.0,458.0,267.0,1081.0,1164.0,942.0,325.0
458.0,267.0,1081.0,1164.0,942.0,325.0,15.0
267.0,1081.0,1164.0,942.0,325.0,15.0,310.0
1081.0,1164.0,942.0,325.0,15.0,310.0,267.0
1164.0,942.0,325.0,15.0,310.0,267.0,304.0
942.0,325.0,15.0,310.0,267.0,304.0,942.0
325.0,15.0,310.0,267.0,304.0,942.0,325.0
15.0,310.0,267.0,304.0,942.0,325.0,15.0
310.0,267.0,304.0,942.0,325.0,15.0,874.0
267.0,304.0,942.0,325.0,15.0,874.0,709.0
304.0,942.0,325.0,15.0,874.0,709.0,942.0
942.0,325.0,15.0,874.0,709.0,942.0,942.0
325.0,15.0,874.0,709.0,942.0,942.0,953.0
15.0,874.0,709.0,942.0,942.0,953.0,1267.0
874.0,709.0,942.0,942.0,953.0,1267.0,9.0
709.0,942.0,942.0,953.0,1267.0,9.0,1313.0
942.0,942.0,953.0,1267.0,9.0,1313.0,942.0
942.0,953.0,1267.0,9.0,1313.0,942.0,438.0
953.0,1267.0,9.0,1313.0,942.0,438.0,477.0
1267.0,9.0,1313.0,942.0,438.0,477.0,942.0
9.0,1313.0,942.0,438.0,477.0,942.0,942.0
1313.0,942.0,438.0,477.0,942.0,942.0,604.0
942.0,438.0,477.0,942.0,942.0,604.0,294.0
438.0,477.0,942.0,942.0,604.0,294.0,1053.0
477.0,942.0,942.0,604.0,294.0,1053.0,980.0
942.0,942.0,604.0,294.0,1053.0,980.0,942.0
942.0,604.0,294.0,1053.0,980.0,942.0,15.0
604.0,294.0,1053.0,980.0,942.0,15.0,789.0
294.0,1053.0,980.0,942.0,15.0,789.0,995.0
1053.0,980.0,942.0,15.0,789.0,995.0,709.0
980.0,942.0,15.0,789.0,995.0,709.0,942.0
942.0,15.0,789.0,995.0,709.0,942.0,730.0
15.0,789.0,995.0,709.0,942.0,730.0,1147.0
789.0,995.0,709.0,942.0,730.0,1147.0,674.0
995.0,709.0,942.0,730.0,1147.0,674.0,267.0
709.0,942.0,730.0,1147.0,674.0,267.0,83.0
942.0,730.0,1147.0,674.0,267.0,83.0,1443.0
730.0,1147.0,674.0,267.0,83.0,1443.0,2.0
1147.0,674.0,267.0,83.0,1443.0,2.0,942.0
674.0,267.0,83.0,1443.0,2.0,942.0,114.0
267.0,83.0,1443.0,2.0,942.0,114.0,294.0
