0,1,2,3,4,5,6
219.0,272.0,89.0,2.0,98.0,190.0,190.0
272.0,89.0,2.0,98.0,190.0,190.0,37.0
89.0,2.0,98.0,190.0,190.0,37.0,1.0
2.0,98.0,190.0,190.0,37.0,1.0,224.0
98.0,190.0,190.0,37.0,1.0,224.0,302.0
190.0,190.0,37.0,1.0,224.0,302.0,30.0
190.0,37.0,1.0,224.0,302.0,30.0,176.0
37.0,1.0,224.0,302.0,30.0,176.0,210.0
1.0,224.0,302.0,30.0,176.0,210.0,275.0
224.0,302.0,30.0,176.0,210.0,275.0,48.0
302.0,30.0,176.0,210.0,275.0,48.0,72.0
30.0,176.0,210.0,275.0,48.0,72.0,190.0
176.0,210.0,275.0,48.0,72.0,190.0,190.0
210.0,275.0,48.0,72.0,190.0,190.0,74.0
275.0,48.0,72.0,190.0,190.0,74.0,82.0
48.0,72.0,190.0,190.0,74.0,82.0,32.0
72.0,190.0,190.0,74.0,82.0,32.0,281.0
190.0,190.0,74.0,82.0,32.0,281.0,151.0
190.0,74.0,82.0,32.0,281.0,151.0,40.0
74.0,82.0,32.0,281.0,151.0,40.0,156.0
82.0,32.0,281.0,151.0,40.0,156.0,289.0
32.0,281.0,151.0,40.0,156.0,289.0,281.0
281.0,151.0,40.0,156.0,289.0,281.0,145.0
151.0,40.0,156.0,289.0,281.0,145.0,254.0
40.0,156.0,289.0,281.0,145.0,254.0,169.0
156.0,289.0,281.0,145.0,254.0,169.0,257.0
289.0,281.0,145.0,254.0,169.0,257.0,190.0
281.0,145.0,254.0,169.0,257.0,190.0,190.0
145.0,254.0,169.0,257.0,190.0,190.0,86.0
254.0,169.0,257.0,190.0,190.0,86.0,273.0
169.0,257.0,190.0,190.0,86.0,273.0,87.0
257.0,190.0,190.0,86.0,273.0,87.0,4.0
190.0,190.0,86.0,273.0,87.0,4.0,22.0
190.0,86.0,273.0,87.0,4.0,22.0,131.0
86.0,273.0,87.0,4.0,22.0,131.0,274.0
273.0,87.0,4.0,22.0,131.0,274.0,87.0
87.0,4.0,22.0,131.0,274.0,87.0,67.0
4.0,22.0,131.0,274.0,87.0,67.0,19.0
22.0,131.0,274.0,87.0,67.0,19.0,190.0
131.0,274.0,87.0,67.0,19.0,190.0,190.0
274.0,87.0,67.0,19.0,190.0,190.0,286.0
87.0,67.0,19.0,190.0,190.0,286.0,4.0
67.0,19.0,190.0,190.0,286.0,4.0,59.0
19.0,190.0,190.0,286.0,4.0,59.0,32.0
190.0,190.0,286.0,4.0,59.0,32.0,296.0
190.0,286.0,4.0,59.0,32.0,296.0,172.0
286.0,4.0,59.0,32.0,296.0,172.0,100.0
4.0,59.0,32.0,296.0,172.0,100.0,302.0
59.0,32.0,296.0,172.0,100.0,302.0,55.0
32.0,296.0,172.0,100.0,302.0,55.0,289.0
296.0,172.0,100.0,302.0,55.0,289.0,59.0
172.0,100.0,302.0,55.0,289.0,59.0,296.0
100.0,302.0,55.0,289.0,59.0,296.0,157.0
302.0,55.0,289.0,59.0,296.0,157.0,99.0
55.0,289.0,59.0,296.0,157.0,99.0,302.0
289.0,59.0,296.0,157.0,99.0,302.0,0.0
59.0,296.0,157.0,99.0,302.0,0.0,48.0
296.0,157.0,99.0,302.0,0.0,48.0,39.0
157.0,99.0,302.0,0.0,48.0,39.0,58.0
99.0,302.0,0.0,48.0,39.0,58.0,190.0
302.0,0.0,48.0,39.0,58.0,190.0,190.0
0.0,48.0,39.0,58.0,190.0,190.0,143.0
48.0,39.0,58.0,190.0,190.0,143.0,1.0
39.0,58.0,190.0,190.0,143.0,1.0,232.0
58.0,190.0,190.0,143.0,1.0,232.0,233.0
190.0,190.0,143.0,1.0,232.0,233.0,65.0
190.0,143.0,1.0,232.0,233.0,65.0,302.0
143.0,1.0,232.0,233.0,65.0,302.0,138.0
1.0,232.0,233.0,65.0,302.0,138.0,53.0
232.0,233.0,65.0,302.0,138.0,53.0,195.0
233.0,65.0,302.0,138.0,53.0,195.0,197.0
65.0,302.0,138.0,53.0,195.0,197.0,124.0
302.0,138.0,53.0,195.0,197.0,124.0,277.0
138.0,53.0,195.0,197.0,124.0,277.0,290.0
53.0,195.0,197.0,124.0,277.0,290.0,45.0
195.0,197.0,124.0,277.0,290.0,45.0,196.0
197.0,124.0,277.0,290.0,45.0,196.0,133.0
124.0,277.0,290.0,45.0,196.0,133.0,190.0
277.0,290.0,45.0,196.0,133.0,190.0,190.0
290.0,45.0,196.0,133.0,190.0,190.0,86.0
45.0,196.0,133.0,190.0,190.0,86.0,219.0
196.0,133.0,190.0,190.0,86.0,219.0,173.0
133.0,190.0,190.0,86.0,219.0,173.0,66.0
190.0,190.0,86.0,219.0,173.0,66.0,302.0
190.0,86.0,219.0,173.0,66.0,302.0,219.0
86.0,219.0,173.0,66.0,302.0,219.0,147.0
219.0,173.0,66.0,302.0,219.0,147.0,4.0
173.0,66.0,302.0,219.0,147.0,4.0,288.0
66.0,302.0,219.0,147.0,4.0,288.0,190.0
302.0,219.0,147.0,4.0,288.0,190.0,190.0
219.0,147.0,4.0,288.0,190.0,190.0,21.0
147.0,4.0,288.0,190.0,190.0,21.0,191.0
4.0,288.0,190.0,190.0,21.0,191.0,42.0
288.0,190.0,190.0,21.0,191.0,42.0,297.0
190.0,190.0,21.0,191.0,42.0,297.0,32.0
190.0,21.0,191.0,42.0,297.0,32.0,42.0
21.0,191.0,42.0,297.0,32.0,42.0,71.0
191.0,42.0,297.0,32.0,42.0,71.0,14.0
42.0,297.0,32.0,42.0,71.0,14.0,4.0
297.0,32.0,42.0,71.0,14.0,4.0,30.0
32.0,42.0,71.0,14.0,4.0,30.0,168.0
42.0,71.0,14.0,4.0,30.0,168.0,97.0
71.0,14.0,4.0,30.0,168.0,97.0,190.0
14.0,4.0,30.0,168.0,97.0,190.0,190.0
4.0,30.0,168.0,97.0,190.0,190.0,290.0
30.0,168.0,97.0,190.0,190.0,290.0,217.0
168.0,97.0,190.0,190.0,290.0,217.0,169.0
97.0,190.0,190.0,290.0,217.0,169.0,256.0
190.0,190.0,290.0,217.0,169.0,256.0,302.0
190.0,290.0,217.0,169.0,256.0,302.0,252.0
290.0,217.0,169.0,256.0,302.0,252.0,30.0
217.0,169.0,256.0,302.0,252.0,30.0,38.0
169.0,256.0,302.0,252.0,30.0,38.0,278.0
256.0,302.0,252.0,30.0,38.0,278.0,233.0
302.0,252.0,30.0,38.0,278.0,233.0,28.0
252.0,30.0,38.0,278.0,233.0,28.0,302.0
30.0,38.0,278.0,233.0,28.0,302.0,4.0
38.0,278.0,233.0,28.0,302.0,4.0,268.0
278.0,233.0,28.0,302.0,4.0,268.0,40.0
233.0,28.0,302.0,4.0,268.0,40.0,84.0
28.0,302.0,4.0,268.0,40.0,84.0,73.0
302.0,4.0,268.0,40.0,84.0,73.0,46.0
4.0,268.0,40.0,84.0,73.0,46.0,190.0
268.0,40.0,84.0,73.0,46.0,190.0,190.0
40.0,84.0,73.0,46.0,190.0,190.0,84.0
84.0,73.0,46.0,190.0,190.0,84.0,264.0
73.0,46.0,190.0,190.0,84.0,264.0,302.0
46.0,190.0,190.0,84.0,264.0,302.0,73.0
190.0,190.0,84.0,264.0,302.0,73.0,276.0
190.0,84.0,264.0,302.0,73.0,276.0,70.0
84.0,264.0,302.0,73.0,276.0,70.0,171.0
264.0,302.0,73.0,276.0,70.0,171.0,196.0
302.0,73.0,276.0,70.0,171.0,196.0,127.0
73.0,276.0,70.0,171.0,196.0,127.0,190.0
276.0,70.0,171.0,196.0,127.0,190.0,190.0
70.0,171.0,196.0,127.0,190.0,190.0,269.0
171.0,196.0,127.0,190.0,190.0,269.0,1.0
196.0,127.0,190.0,190.0,269.0,1.0,117.0
127.0,190.0,190.0,269.0,1.0,117.0,4.0
190.0,190.0,269.0,1.0,117.0,4.0,177.0
190.0,269.0,1.0,117.0,4.0,177.0,58.0
269.0,1.0,117.0,4.0,177.0,58.0,249.0
1.0,117.0,4.0,177.0,58.0,249.0,177.0
117.0,4.0,177.0,58.0,249.0,177.0,5.0
4.0,177.0,58.0,249.0,177.0,5.0,302.0
177.0,58.0,249.0,177.0,5.0,302.0,53.0
58.0,249.0,177.0,5.0,302.0,53.0,40.0
249.0,177.0,5.0,302.0,53.0,40.0,177.0
177.0,5.0,302.0,53.0,40.0,177.0,35.0
5.0,302.0,53.0,40.0,177.0,35.0,4.0
302.0,53.0,40.0,177.0,35.0,4.0,142.0
